site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
North Buck Creek,05/06/2012,0.071,0.071,1,0.071,59325,6,157,2012.4270264116576,1950,2012,0.44260942795558705,-0.8967145
North Buck Creek,05/06/2016,0.16,0.16,1,0.16,60786,6,157,2016.4270264116576,1998,2016,0.4426094279564799,-0.8967145
North Buck Creek,05/06/2018,0.064,0.064,1,0.064,61516,6,157,2018.4254566210045,2022,2018,0.45143230641273835,-0.89230537
North Buck Creek,07/06/2011,0.108,0.108,1,0.108,58961,6,159,2011.4309360730595,1938,2011,0.42045019907761333,-0.907315618
North Buck Creek,09/06/2009,0.147,0.147,1,0.147,58233,6,161,2009.4364155251142,1914,2009,0.38896977479051564,-0.921250517
North Buck Creek,09/06/2015,0.154,0.154,1,0.154,60424,6,161,2015.4364155251142,1986,2015,0.3889697747902159,-0.921250517
North Buck Creek,09/06/2020,0.12,0.12,1,0.12,62251,6,161,2020.437955373406,2046,2020,0.38003846961068033,-0.924970681
North Buck Creek,01/07/2003,0.192,0.192,1,0.192,56063,7,183,2003.496689497717,1843,2003,0.020798999410293572,-0.999783677
North Buck Creek,01/07/2014,0.092,0.092,1,0.092,60081,7,183,2014.496689497717,1975,2014,0.020798999,-0.999783677
North Buck Creek,10/07/2007,0.456,0.456,1,0.456,57533,7,192,2007.5213470319634,1891,2007,-0.133725557,-0.991018403
North Buck Creek,10/07/2016,0.031,0.031,1,0.031,60821,7,192,2016.5226548269582,1999,2016,-0.141864267,-0.98988612
North Buck Creek,10/07/2018,0.161,0.161,1,0.161,61551,7,192,2018.5213470319634,2023,2018,-0.133725557,-0.991018403
North Buck Creek,11/07/2006,0.263,0.263,1,0.263,57169,7,193,2006.524086757991,1879,2006,-0.150764497,-0.988569707
North Buck Creek,11/07/2009,0.059,0.059,1,0.059,58265,7,193,2009.524086757991,1915,2009,-0.150764497,-0.988569707
North Buck Creek,11/07/2017,0.078,0.078,1,0.078,61187,7,193,2017.524086757991,2011,2017,-0.150764497,-0.988569707
North Buck Creek,12/07/2005,0.329,0.329,1,0.329,56805,7,194,2005.5268264840183,1867,2005,-0.167758762,-0.985828077
North Buck Creek,12/07/2020,0.14,0.14,1,0.14,62284,7,194,2020.5281193078324,2047,2020,-0.175761072,-0.984432855
North Buck Creek,13/07/2004,0.092,0.092,1,0.092,56441,7,195,2004.5308515482695,1855,2004,-0.192634272,-0.981270624
North Buck Creek,14/07/2015,0.199,0.199,1,0.199,60459,7,196,2015.532305936073,1987,2015,-0.20159314,-0.979469349
North Buck Creek,15/07/2003,0.101,0.101,1,0.101,56077,7,197,2003.5350456621004,1843,2003,-0.218423226,-0.975854136
North Buck Creek,15/07/2004,0.311,0.311,1,0.311,56443,7,197,2004.5363160291438,1855,2004,-0.226205406,-0.974079624
North Buck Creek,15/07/2014,0.23,0.23,1,0.23,60095,7,197,2014.5350456621004,1975,2014,-0.218423226,-0.975854136
North Buck Creek,16/07/2002,0.228,0.228,1,0.228,55713,7,198,2002.5377853881278,1831,2002,-0.235188589,-0.971949756
North Buck Creek,16/07/2013,0.127,0.127,1,0.127,59731,7,198,2013.5377853881278,1963,2013,-0.235188589,-0.971949756
North Buck Creek,19/07/2011,0.228,0.228,1,0.228,59003,7,201,2011.546005,1939,2011,-0.285046763,-0.958513611
North Buck Creek,02/07/2002,0.098,0.098,1,0.098,55699,7,184,2002.4994292237443,1831,2002,0.003586285,-0.999993569
North Buck Creek,02/07/2006,0.083,0.083,1,0.083,57160,7,184,2006.4994292237443,1879,2006,0.003586285,-0.999993569
North Buck Creek,20/07/2010,0.129,0.129,1,0.129,58639,7,202,2010.5487442922374,1927,2010,-0.301503766,-0.953464986
North Buck Creek,21/07/2009,0.134,0.134,1,0.134,58275,7,203,2009.5514840182648,1915,2009,-0.317871427,-0.948133828
North Buck Creek,21/07/2020,0.112,0.112,1,0.112,62293,7,203,2020.5527094717668,2047,2020,-0.325162327,-0.945658216
North Buck Creek,23/07/2014,0.594,0.594,1,0.594,60103,7,205,2014.5569634703197,1975,2014,-0.350319351,-0.936630318
North Buck Creek,23/07/2019,0.036,0.036,1,0.036,61929,7,205,2019.5569634703197,2035,2019,-0.350319351,-0.936630318
North Buck Creek,24/07/2007,0.125,0.125,1,0.125,57547,7,206,2007.559703196347,1891,2007,-0.366389999,-0.930461374
North Buck Creek,24/07/2012,1.973,1.973,1,1.973,59374,7,206,2012.5609061930784,1951,2012,-0.373412499,-0.927665406
North Buck Creek,24/07/2014,0.083,0.083,1,0.083,60104,7,206,2014.559703196347,1975,2014,-0.366389999,-0.930461374
North Buck Creek,25/07/2017,0.094,0.094,1,0.094,61201,7,207,2017.5624429223744,2011,2017,-0.382352077,-0.924016715
North Buck Creek,26/07/2006,0.102,0.102,1,0.102,57184,7,208,2006.5651826484018,1879,2006,-0.398200857,-0.917298249
North Buck Creek,26/07/2012,0.295,0.295,1,0.295,59376,7,208,2012.5663706739526,1951,2012,-0.40503695,-0.914300317
North Buck Creek,27/07/2004,0.109,0.109,1,0.109,56455,7,209,2004.5691029143898,1855,2004,-0.420672447,-0.907212595
North Buck Creek,27/07/2012,0.133,0.133,1,0.133,59377,7,209,2012.5691029143898,1951,2012,-0.420672447,-0.907212595
North Buck Creek,28/07/2006,0.174,0.174,1,0.174,57186,7,210,2006.5706621004567,1879,2006,-0.429539767,-0.903047944
North Buck Creek,29/07/2003,0.069,0.069,1,0.069,56091,7,211,2003.573401826484,1843,2003,-0.445020612,-0.895520326
North Buck Creek,29/07/2006,0.055,0.055,1,0.055,57187,7,211,2006.573401826484,1879,2006,-0.445020612,-0.895520326
North Buck Creek,30/07/2013,0.111,0.111,1,0.111,59745,7,212,2013.5761415525114,1963,2013,-0.460369588,-0.887727347
North Buck Creek,31/07/2012,0.042,0.042,1,0.042,59381,7,213,2012.5800318761385,1951,2012,-0.481929174,-0.876210175
North Buck Creek,05/07/2011,0.102,0.102,1,0.102,58989,7,187,2011.5076484018264,1939,2011,-0.048037831,-0.998845517
North Buck Creek,06/07/2010,0.181,0.181,1,0.181,58625,7,188,2010.510388127854,1927,2010,-0.065224197,-0.997870635
North Buck Creek,06/07/2018,0.045,0.045,1,0.045,61547,7,188,2018.510388127854,2023,2018,-0.065224197,-0.997870635
North Buck Creek,07/07/2009,0.036,0.036,1,0.036,58261,7,189,2009.5131278538813,1915,2009,-0.082391236,-0.996600062
North Buck Creek,07/07/2020,0.259,0.259,1,0.259,62279,7,189,2020.5144581056466,2047,2020,-0.090718062,-0.995876615
North Buck Creek,08/07/2008,0.045,0.045,1,0.045,57897,7,190,2008.5171903460837,1903,2008,-0.107800241,-0.994172575
North Buck Creek,09/07/2019,0.084,0.084,1,0.084,61915,7,191,2019.518607305936,2035,2019,-0.116646992,-0.993173439
North Buck Creek,01/08/2016,0.661,0.661,1,0.661,60843,8,214,2016.5827641165756,2000,2016,-0.496899474,-0.867808108
North Buck Creek,10/08/2004,0.07,0.07,1,0.07,56469,8,223,2004.607354,1856,2004,-0.624527846,-0.781002541
North Buck Creek,10/08/2009,0.111,0.111,1,0.111,58295,8,223,2009.6062785388128,1916,2009,-0.619234758,-0.785205906
North Buck Creek,11/08/2009,0.171,0.171,1,0.171,58296,8,224,2009.6090182648402,1916,2009,-0.632659041,-0.77443046
North Buck Creek,11/08/2015,0.791,0.791,1,0.791,60487,8,224,2015.6090182648402,1988,2015,-0.632659041,-0.77443046
North Buck Creek,12/08/2014,0.111,0.111,1,0.111,60123,8,225,2014.6117579908675,1976,2014,-0.645895853,-0.763425535
North Buck Creek,13/08/2004,0.164,0.164,1,0.164,56472,8,226,2004.6155510018216,1856,2004,-0.663904816,-0.747817086
North Buck Creek,13/08/2013,0.084,0.084,1,0.084,59759,8,226,2013.614497716895,1964,2013,-0.658941272,-0.75219439
North Buck Creek,14/08/2012,0.046,0.046,1,0.046,59395,8,227,2012.6182832422587,1952,2012,-0.676644263,-0.736310085
North Buck Creek,16/08/2011,0.104,0.104,1,0.104,59031,8,229,2011.6227168949772,1940,2011,-0.696890806,-0.717177247
North Buck Creek,17/08/2010,0.043,0.043,1,0.043,58667,8,230,2010.6254566210046,1928,2010,-0.709132582,-0.70507516
North Buck Creek,17/08/2021,0.036,0.036,1,0.036,62685,8,230,2021.6254566210046,2060,2021,-0.709132582,-0.70507516
North Buck Creek,18/08/2009,0.074,0.074,1,0.074,58303,8,231,2009.628196347032,1916,2009,-0.721164226,-0.692764144
North Buck Creek,18/08/2021,0.052,0.052,1,0.052,62686,8,231,2021.628196347032,2060,2021,-0.721164226,-0.692764144
North Buck Creek,02/08/2017,0.035,0.035,1,0.035,61209,8,215,2017.5843607305935,2012,2017,-0.505580021,-0.862779718
North Buck Creek,20/08/2019,0.034,0.034,1,0.034,61957,8,233,2019.6336757990869,2036,2019,-0.744582923,-0.667529977
North Buck Creek,21/08/2010,0.351,0.351,1,0.351,58671,8,234,2010.6364155251142,1928,2010,-0.755963036,-0.654614305
North Buck Creek,22/08/2006,0.115,0.115,1,0.115,57211,8,235,2006.6391552511416,1880,2006,-0.767119141,-0.641504655
North Buck Creek,22/08/2010,0.141,0.141,1,0.141,58672,8,235,2010.6391552511416,1928,2010,-0.767119141,-0.641504655
North Buck Creek,22/08/2017,0.029,0.029,1,0.029,61229,8,235,2017.6391552511416,2012,2017,-0.767119141,-0.641504655
North Buck Creek,25/08/2015,0.048,0.048,1,0.048,60501,8,238,2015.6473744292236,1988,2015,-0.799210687,-0.601050977
North Buck Creek,27/08/2012,0.165,0.165,1,0.165,59408,8,240,2012.6538023679418,1952,2012,-0.822827552,-0.56829114
North Buck Creek,27/08/2013,0.032,0.032,1,0.032,59773,8,240,2013.6528538812786,1964,2013,-0.819426219,-0.573184675
North Buck Creek,28/08/2011,0.239,0.239,1,0.239,59043,8,241,2011.655593607306,1940,2011,-0.829171244,-0.558994676
North Buck Creek,28/08/2012,0.402,0.402,1,0.402,59409,8,241,2012.656534608379,1952,2012,-0.832461779,-0.554082472
North Buck Creek,29/08/2004,0.127,0.127,1,0.127,56488,8,242,2004.659266848816,1856,2004,-0.841850677,-0.539710514
North Buck Creek,29/08/2011,0.06,0.06,1,0.06,59044,8,242,2011.6583333333333,1940,2011,-0.838670568,-0.544639035
North Buck Creek,30/08/2011,0.031,0.031,1,0.031,59045,8,243,2011.6610730593607,1940,2011,-0.847921376,-0.530122006
North Buck Creek,31/08/2005,0.354,0.354,1,0.354,56855,8,244,2005.663812785388,1868,2005,-0.856920926,-0.51544789
North Buck Creek,31/08/2010,0.041,0.041,1,0.041,58681,8,244,2010.663812785388,1928,2010,-0.856920926,-0.51544789
North Buck Creek,31/08/2021,0.041,0.041,1,0.041,62699,8,244,2021.663812785388,2060,2021,-0.856920926,-0.51544789
North Buck Creek,04/08/2017,0.119,0.119,1,0.119,61211,8,217,2017.5898401826485,2012,2017,-0.534978683,-0.844865557
North Buck Creek,04/08/2020,0.207,0.207,1,0.207,62307,8,217,2020.590960837887,2048,2020,-0.540914311,-0.841077707
North Buck Creek,05/08/2008,0.032,0.032,1,0.032,57925,8,218,2008.5936930783241,1904,2008,-0.555272823,-0.831668259
North Buck Creek,07/08/2018,0.064,0.064,1,0.064,61579,8,220,2018.5980593607305,2024,2018,-0.577877137,-0.816123774
North Buck Creek,08/08/2006,0.137,0.137,1,0.137,57197,8,221,2006.600799086758,1880,2006,-0.591839747,-0.806055652
North Buck Creek,08/08/2019,0.364,0.364,1,0.364,61945,8,221,2019.600799086758,2036,2019,-0.591839747,-0.806055652
North Buck Creek,09/08/2016,0.041,0.041,1,0.041,60851,8,222,2016.6046220400729,2000,2016,-0.611028873,-0.79160831
North Buck Creek,10/09/2013,0.13,0.13,1,0.13,59787,9,254,2013.691210045662,1965,2013,-0.932548416,-0.361044945
North Buck Creek,11/09/2018,0.258,0.258,1,0.258,61614,9,255,2018.6939497716894,2025,2018,-0.938625044,-0.344939165
North Buck Creek,13/09/2011,0.029,0.029,1,0.029,59059,9,257,2011.6994292237443,1941,2011,-0.949942177,-0.312425767
North Buck Creek,14/09/2010,0.032,0.032,1,0.032,58695,9,258,2010.7021689497717,1929,2010,-0.955179329,-0.296027785
North Buck Creek,14/09/2021,0.031,0.031,1,0.031,62713,9,258,2021.7021689497717,2061,2021,-0.955179329,-0.296027785
North Buck Creek,15/09/2009,0.066,0.066,1,0.066,58331,9,259,2009.704908675799,1917,2009,-0.960133441,-0.279542083
North Buck Creek,16/09/2008,0.032,0.032,1,0.032,57967,9,260,2008.7084471766848,1905,2008,-0.966110712,-0.258128053
North Buck Creek,17/09/2019,0.036,0.036,1,0.036,61985,9,261,2019.7103881278538,2037,2019,-0.969186755,-0.246327086
North Buck Creek,18/09/2007,0.048,0.048,1,0.048,57603,9,262,2007.7131278538814,1893,2007,-0.973283276,-0.229607634
North Buck Creek,19/09/2006,0.076,0.076,1,0.076,57239,9,263,2006.7158675799087,1881,2006,-0.977091391,-0.212820143
North Buck Creek,19/09/2017,0.036,0.036,1,0.036,61257,9,263,2017.7158675799087,2013,2017,-0.977091391,-0.212820143
North Buck Creek,02/09/2014,0.106,0.106,1,0.106,60144,9,246,2014.669292237443,1977,2014,-0.874155662,-0.485645836
North Buck Creek,20/09/2005,0.105,0.105,1,0.105,56875,9,264,2005.718607305936,1869,2005,-0.980609973,-0.195969589
North Buck Creek,20/09/2016,0.045,0.045,1,0.045,60893,9,264,2016.7193761384335,2001,2016,-0.981545202,-0.191230272
North Buck Creek,21/09/2004,0.106,0.106,1,0.106,56511,9,265,2004.7221083788706,1857,2004,-0.984683291,-0.174352565
North Buck Creek,23/09/2002,2.691,2.691,1,2.691,55782,9,267,2002.7268264840184,1833,2002,-0.989418525,-0.145089565
North Buck Creek,23/09/2003,0.371,0.371,1,0.371,56147,9,267,2003.7268264840184,1845,2003,-0.989418525,-0.145089565
North Buck Creek,24/09/2002,1.343,1.343,1,1.343,55783,9,268,2002.7295662100457,1833,2002,-0.991769411,-0.128036855
North Buck Creek,24/09/2013,0.032,0.032,1,0.032,59801,9,268,2013.7295662100457,1965,2013,-0.991769411,-0.128036855
North Buck Creek,27/09/2002,0.548,0.548,1,0.548,55786,9,271,2002.7377853881278,1833,2002,-0.99705642,-0.076671352
North Buck Creek,28/09/2002,0.097,0.097,1,0.097,55787,9,272,2002.7405251141552,1833,2002,-0.998228466,-0.059497305
North Buck Creek,28/09/2003,0.131,0.131,1,0.131,56152,9,272,2003.7405251141552,1845,2003,-0.998228466,-0.059497305
North Buck Creek,30/09/2002,0.046,0.046,1,0.046,55789,9,274,2002.746005,1833,2002,-0.99968491,-0.025101414
North Buck Creek,30/09/2008,0.046,0.046,1,0.046,57981,9,274,2008.746698542805,1905,2008,-0.999784858,-0.02074218
North Buck Creek,30/09/2020,0.448,0.448,1,0.448,62364,9,274,2020.746698542805,2049,2020,-0.999784858,-0.02074218
North Buck Creek,04/09/2018,0.032,0.032,1,0.032,61607,9,248,2018.6747716894977,2025,2018,-0.89035435,-0.455268196
North Buck Creek,05/09/2006,0.136,0.136,1,0.136,57225,9,249,2006.677511415525,1881,2006,-0.898059128,-0.439874757
North Buck Creek,06/09/2005,0.042,0.042,1,0.042,56861,9,250,2005.6802511415526,1869,2005,-0.905497792,-0.424350973
North Buck Creek,07/09/2004,0.036,0.036,1,0.036,56497,9,251,2004.6838570127504,1857,2004,-0.914878826,-0.40372854
North Buck Creek,08/09/2004,0.073,0.073,1,0.073,56498,9,252,2004.6865892531875,1857,2004,-0.921674554,-0.387963938
North Buck Creek,09/09/2004,0.083,0.083,1,0.083,56499,9,253,2004.6893214936247,1857,2004,-0.92819866,-0.372085001
North Buck Creek,09/09/2014,0.041,0.041,1,0.041,60151,9,253,2014.6884703196347,1977,2014,-0.926195453,-0.377043741
South Buck Creek,10/01/2006,0.585,0.585,1,0.585,56987,1,10,2006.0254566210047,1873,2006,0.15926752913192363,0.9872354603458143
South Buck Creek,10/01/2017,0.41,0.41,1,0.41,61005,1,10,2017.0254566210047,2005,2017,0.15926752913191394,0.9872354603458159
South Buck Creek,11/01/2005,0.647,0.647,1,0.647,56623,1,11,2005.028196347032,1861,2005,0.1762375675177652,0.9843476620561564
South Buck Creek,12/01/2016,0.337,0.337,1,0.337,60641,1,12,2016.0308515482695,1993,2016,0.19263427207034825,0.9812706238464123
South Buck Creek,12/01/2018,0.645,0.645,1,0.645,61372,1,12,2018.0309360730594,2017,2018,0.19315538290719636,0.9811681803105797
South Buck Creek,12/01/2020,0.414,0.414,1,0.414,62102,1,12,2020.0308515482695,2041,2020,0.19263427206937117,0.981270624
South Buck Creek,13/01/2004,0.496,0.496,1,0.496,56259,1,13,2004.0335837887067,1849,2004,0.20945070207604388,0.9778192079315339
South Buck Creek,13/01/2015,0.79,0.79,1,0.79,60277,1,13,2015.0336757990867,1981,2015,0.21001596219016216,0.9776979572574244
South Buck Creek,14/01/2003,0.675,0.675,1,0.675,55895,1,14,2003.036415525114,1837,2003,0.22681430920876247,0.9739380211995792
South Buck Creek,14/01/2014,0.967,0.967,1,0.967,59913,1,14,2014.036415525114,1969,2014,0.22681430920875292,0.9739380211995814
South Buck Creek,15/01/2013,1.179,1.179,1,1.179,59549,1,15,2013.0391552511417,1957,2013,0.24354544625601157,0.9698894862859171
South Buck Creek,17/01/2012,1.232,1.232,1,1.232,59185,1,17,2012.0445127504554,1945,2012,0.2760498840634312,0.9611433095582397
South Buck Creek,18/01/2011,0.855,0.855,1,0.855,58821,1,18,2011.0473744292237,1933,2011,0.2932861279575387,0.9560247105319372
South Buck Creek,19/01/2010,0.441,0.441,1,0.441,58457,1,19,2010.050114155251,1921,2010,0.3096990682893374,0.9508346265785215
South Buck Creek,02/01/2013,0.951,0.951,1,0.951,59536,1,2,2013.0035388127853,1957,2013,0.022233184391712187,0.9997528122049991
South Buck Creek,20/01/2009,0.441,0.441,1,0.441,58093,1,20,2009.0528538812785,1909,2009,0.3260202381033452,0.94536279
South Buck Creek,21/01/2020,0.335,0.335,1,0.335,62111,1,21,2020.055441712204,2041,2020,0.3413478948111453,0.939937027
South Buck Creek,21/01/2021,0.266,0.266,1,0.266,62477,1,21,2021.055593607306,2053,2021,0.34224480108593847,0.9396108216328962
South Buck Creek,22/01/2002,0.532,0.532,1,0.532,55538,1,22,2002.0583333333334,1825,2002,0.3583679495455675,0.9335804264970992
South Buck Creek,22/01/2008,0.521,0.521,1,0.521,57729,1,22,2008.0581739526413,1897,2008,0.3574328653696521,0.9339388345890968
South Buck Creek,22/01/2019,0.29,0.29,1,0.29,61747,1,22,2019.0583333333334,2029,2019,0.3583679495458621,0.9335804264969861
South Buck Creek,23/01/2007,0.934,0.934,1,0.934,57365,1,23,2007.0610730593608,1885,2007,0.3743849058470606,0.9272733913328299
South Buck Creek,23/01/2018,0.479,0.479,1,0.479,61383,1,23,2018.0610730593608,2017,2018,0.3743849058470515,0.9272733913328336
South Buck Creek,24/01/2006,0.771,0.771,1,0.771,57001,1,24,2006.063812785388,1873,2006,0.39029092382245334,0.9206915850499644
South Buck Creek,25/01/2005,0.743,0.743,1,0.743,56637,1,25,2005.0665525114155,1861,2005,0.40608129017394523,0.9138369579802866
South Buck Creek,25/01/2017,0.449,0.449,1,0.449,61020,1,25,2017.0665525114155,2005,2017,0.4060812901728777,0.913836958
South Buck Creek,26/01/2016,0.461,0.461,1,0.461,60655,1,26,2016.0691029143898,1993,2016,0.420672447,0.9072125947259663
South Buck Creek,27/01/2004,0.543,0.543,1,0.543,56273,1,27,2004.0718351548269,1849,2004,0.43618397087158384,0.8998575129178493
South Buck Creek,27/01/2015,0.798,0.798,1,0.798,60291,1,27,2015.0720319634704,1981,2015,0.4372963875554076,0.8993174464175543
South Buck Creek,28/01/2003,0.697,0.697,1,0.697,55909,1,28,2003.0747716894978,1837,2003,0.4527118688794147,0.8916568643686357
South Buck Creek,28/01/2014,0.924,0.924,1,0.924,59927,1,28,2014.0747716894978,1969,2014,0.45271186887940595,0.8916568643686401
South Buck Creek,29/01/2013,1.051,1.051,1,1.051,59563,1,29,2013.0775114155251,1957,2013,0.4679932019063279,0.8837320651472724
South Buck Creek,03/01/2012,1.344,1.344,1,1.344,59171,1,3,2012.0062613843352,1945,2012,0.03933129,0.9992262254342382
South Buck Creek,31/01/2012,1.592,1.592,1,1.592,59199,1,31,2012.0827641165756,1945,2012,0.49689947379780774,0.8678081083623624
South Buck Creek,04/01/2011,1.114,1.114,1,1.114,58807,1,4,2011.0090182648403,1933,2011,0.056633112,0.9983950573897034
South Buck Creek,05/01/2010,0.388,0.388,1,0.388,58443,1,5,2010.0117579908676,1921,2010,0.073810451,0.9972722884605321
South Buck Creek,05/01/2021,0.241,0.241,1,0.241,62461,1,5,2021.0117579908676,2053,2021,0.073810451,0.9972722884605327
South Buck Creek,06/01/2009,0.377,0.377,1,0.377,58079,1,6,2009.014497716895,1909,2009,0.090965918,0.995854006
South Buck Creek,07/01/2020,0.252,0.252,1,0.252,62097,1,7,2020.0171903460837,2041,2020,0.10780024132269872,0.9941725745416476
South Buck Creek,08/01/2002,0.512,0.512,1,0.512,55524,1,8,2002.0199771689497,1825,2002,0.12519091171478103,0.9921326703742912
South Buck Creek,08/01/2008,0.61,0.61,1,0.61,57715,1,8,2008.019922586521,1897,2008,0.12485065095763347,0.9921755464409789
South Buck Creek,08/01/2019,0.251,0.251,1,0.251,61733,1,8,2019.0199771689497,2029,2019,0.1251909117150941,0.9921326703742517
South Buck Creek,09/01/2007,0.998,0.998,1,0.998,57351,1,9,2007.022716894977,1885,2007,0.1422502963381232,0.9898307194625332
South Buck Creek,09/01/2018,0.403,0.403,1,0.403,61369,1,9,2018.022716894977,2017,2018,0.1422502963381135,0.9898307194625346
South Buck Creek,01/10/2010,0.64,0.64,1,0.64,58712,10,275,2010.7487442922375,1930,2011,-0.999968875,-0.007889763
